Frame: 5, ID: 2 Class: motion, Coor: 607,239,663,326
Frame: 220, ID: 16 Class: motion, Coor: 99,181,145,257
Frame: 220, ID: 21 Class: motion, Coor: 577,296,653,423
Frame: 220, ID: 22 Class: motion, Coor: 730,256,771,333
Frame: 221, ID: 4 Class: motion, Coor: 655,116,702,171
Frame: 221, ID: 9 Class: motion, Coor: 357,165,389,242
Frame: 221, ID: 14 Class: motion, Coor: -7,151,26,207
Frame: 221, ID: 16 Class: motion, Coor: 95,181,140,255
Frame: 221, ID: 21 Class: motion, Coor: 569,294,644,420
Frame: 221, ID: 22 Class: motion, Coor: 724,242,770,332
Frame: 222, ID: 4 Class: motion, Coor: 655,116,701,171
Frame: 222, ID: 9 Class: motion, Coor: 355,165,387,242
Frame: 222, ID: 16 Class: motion, Coor: 89,181,134,254
Frame: 222, ID: 21 Class: motion, Coor: 564,293,639,419
Frame: 222, ID: 22 Class: motion, Coor: 720,235,769,331
Frame: 223, ID: 4 Class: motion, Coor: 655,116,701,172
Frame: 223, ID: 9 Class: motion, Coor: 345,160,380,244
Frame: 223, ID: 16 Class: motion, Coor: 83,182,128,254
Frame: 223, ID: 21 Class: motion, Coor: 548,290,625,416
Frame: 223, ID: 22 Class: motion, Coor: 712,231,764,329
Frame: 224, ID: 4 Class: motion, Coor: 656,119,700,172
Frame: 224, ID: 9 Class: motion, Coor: 338,160,375,245
Frame: 224, ID: 16 Class: motion, Coor: 77,182,121,253
Frame: 224, ID: 21 Class: motion, Coor: 538,287,614,414
Frame: 224, ID: 22 Class: motion, Coor: 708,229,763,327
Frame: 225, ID: 4 Class: motion, Coor: 655,120,700,174
Frame: 225, ID: 9 Class: motion, Coor: 335,165,372,247
Frame: 225, ID: 16 Class: motion, Coor: 74,181,118,253
Frame: 225, ID: 17 Class: motion, Coor: 747,385,769,410
Frame: 225, ID: 21 Class: motion, Coor: 529,285,603,410
Frame: 225, ID: 22 Class: motion, Coor: 698,226,753,323
Frame: 226, ID: 4 Class: motion, Coor: 653,124,696,174
Frame: 226, ID: 9 Class: motion, Coor: 327,160,366,247
Frame: 226, ID: 16 Class: motion, Coor: 64,180,108,252
Frame: 226, ID: 17 Class: motion, Coor: 748,387,769,411
Frame: 226, ID: 21 Class: motion, Coor: 519,282,592,407
Frame: 226, ID: 22 Class: motion, Coor: 689,223,744,321
Frame: 227, ID: 4 Class: motion, Coor: 653,125,695,175
Frame: 227, ID: 9 Class: motion, Coor: 318,158,359,248
Frame: 227, ID: 16 Class: motion, Coor: 58,180,103,251
Frame: 227, ID: 21 Class: motion, Coor: 513,279,586,404
Frame: 227, ID: 22 Class: motion, Coor: 683,222,737,319
Frame: 228, ID: 4 Class: motion, Coor: 651,126,694,175
Frame: 228, ID: 9 Class: motion, Coor: 310,158,352,247
Frame: 228, ID: 16 Class: motion, Coor: 54,179,99,250
Frame: 228, ID: 21 Class: motion, Coor: 508,277,578,401
Frame: 228, ID: 22 Class: motion, Coor: 678,220,732,316
Frame: 228, ID: 25 Class: motion, Coor: 740,332,765,410
Frame: 229, ID: 4 Class: motion, Coor: 648,125,693,176
Frame: 229, ID: 9 Class: motion, Coor: 306,165,347,247
Frame: 229, ID: 16 Class: motion, Coor: 50,178,95,249
Frame: 229, ID: 21 Class: motion, Coor: 502,275,570,396
Frame: 229, ID: 22 Class: motion, Coor: 674,217,727,314
Frame: 229, ID: 25 Class: motion, Coor: 732,318,763,412
Frame: 230, ID: 4 Class: motion, Coor: 647,126,692,177
Frame: 230, ID: 9 Class: motion, Coor: 297,160,340,247
Frame: 230, ID: 16 Class: motion, Coor: 45,177,90,249
Frame: 230, ID: 21 Class: motion, Coor: 496,273,563,393
Frame: 230, ID: 22 Class: motion, Coor: 670,214,724,312
Frame: 230, ID: 25 Class: motion, Coor: 728,310,762,413
Frame: 231, ID: 4 Class: motion, Coor: 646,126,691,178
Frame: 231, ID: 9 Class: motion, Coor: 290,158,332,246
Frame: 231, ID: 16 Class: motion, Coor: 42,178,85,248
Frame: 231, ID: 21 Class: motion, Coor: 492,270,558,391
Frame: 232, ID: 4 Class: motion, Coor: 645,127,690,179
Frame: 232, ID: 9 Class: motion, Coor: 286,162,326,245
Frame: 232, ID: 16 Class: motion, Coor: 41,178,83,247
Frame: 232, ID: 21 Class: motion, Coor: 489,267,553,387
Frame: 232, ID: 26 Class: motion, Coor: 661,211,766,405
Frame: 233, ID: 4 Class: motion, Coor: 642,128,692,187
Frame: 233, ID: 9 Class: motion, Coor: 276,160,318,244
Frame: 233, ID: 16 Class: motion, Coor: 37,178,79,246
Frame: 233, ID: 21 Class: motion, Coor: 481,263,543,382
Frame: 233, ID: 26 Class: motion, Coor: 655,203,763,401
Frame: 234, ID: 4 Class: motion, Coor: 640,129,692,189
Frame: 234, ID: 9 Class: motion, Coor: 272,163,313,244
Frame: 234, ID: 16 Class: motion, Coor: 37,180,77,246
Frame: 234, ID: 21 Class: motion, Coor: 473,262,535,380
Frame: 234, ID: 26 Class: motion, Coor: 628,148,764,400
Frame: 235, ID: 9 Class: motion, Coor: 263,159,305,245
Frame: 235, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 235, ID: 21 Class: motion, Coor: 467,260,528,377
Frame: 235, ID: 26 Class: motion, Coor: 618,128,762,398
Frame: 236, ID: 9 Class: motion, Coor: 253,156,297,244
Frame: 236, ID: 16 Class: motion, Coor: 36,181,75,245
Frame: 236, ID: 21 Class: motion, Coor: 456,257,516,371
Frame: 236, ID: 26 Class: motion, Coor: 607,122,750,396
Frame: 237, ID: 9 Class: motion, Coor: 248,156,292,243
Frame: 237, ID: 16 Class: motion, Coor: 35,179,76,245
Frame: 237, ID: 21 Class: motion, Coor: 450,255,509,369
Frame: 237, ID: 26 Class: motion, Coor: 600,119,741,391
Frame: 238, ID: 9 Class: motion, Coor: 246,156,290,243
Frame: 238, ID: 16 Class: motion, Coor: 35,180,75,245
Frame: 238, ID: 21 Class: motion, Coor: 445,254,503,367
Frame: 238, ID: 26 Class: motion, Coor: 594,119,732,389
Frame: 239, ID: 9 Class: motion, Coor: 244,156,287,242
Frame: 239, ID: 16 Class: motion, Coor: 35,180,75,245
Frame: 239, ID: 21 Class: motion, Coor: 442,252,499,365
Frame: 239, ID: 26 Class: motion, Coor: 593,119,728,388
Frame: 240, ID: 9 Class: motion, Coor: 239,158,281,242
Frame: 240, ID: 16 Class: motion, Coor: 35,180,75,245
Frame: 240, ID: 21 Class: motion, Coor: 440,250,497,362
Frame: 240, ID: 26 Class: motion, Coor: 592,120,724,387
Frame: 241, ID: 9 Class: motion, Coor: 233,154,276,242
Frame: 241, ID: 16 Class: motion, Coor: 36,180,76,245
Frame: 241, ID: 21 Class: motion, Coor: 437,248,492,358
Frame: 241, ID: 26 Class: motion, Coor: 590,121,720,387
Frame: 242, ID: 4 Class: motion, Coor: 637,130,687,187
Frame: 242, ID: 9 Class: motion, Coor: 228,154,271,240
Frame: 242, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 242, ID: 21 Class: motion, Coor: 433,246,488,356
Frame: 242, ID: 25 Class: motion, Coor: 614,193,683,386
Frame: 242, ID: 26 Class: motion, Coor: 583,113,716,385
Frame: 243, ID: 4 Class: motion, Coor: 637,130,687,187
Frame: 243, ID: 9 Class: motion, Coor: 224,153,267,240
Frame: 243, ID: 16 Class: motion, Coor: 37,181,77,245
Frame: 243, ID: 21 Class: motion, Coor: 428,244,484,355
Frame: 243, ID: 25 Class: motion, Coor: 604,190,677,382
Frame: 244, ID: 4 Class: motion, Coor: 636,130,686,187
Frame: 244, ID: 9 Class: motion, Coor: 220,153,262,238
Frame: 244, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 244, ID: 21 Class: motion, Coor: 418,242,475,354
Frame: 244, ID: 25 Class: motion, Coor: 596,189,673,380
Frame: 245, ID: 4 Class: motion, Coor: 636,131,687,187
Frame: 245, ID: 9 Class: motion, Coor: 218,152,258,237
Frame: 245, ID: 16 Class: motion, Coor: 36,181,75,245
Frame: 245, ID: 21 Class: motion, Coor: 409,240,465,350
Frame: 245, ID: 25 Class: motion, Coor: 591,187,670,378
Frame: 246, ID: 4 Class: motion, Coor: 635,131,686,187
Frame: 246, ID: 9 Class: motion, Coor: 211,151,253,236
Frame: 246, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 246, ID: 21 Class: motion, Coor: 403,246,456,348
Frame: 246, ID: 25 Class: motion, Coor: 579,187,661,375
Frame: 247, ID: 4 Class: motion, Coor: 634,131,686,187
Frame: 247, ID: 9 Class: motion, Coor: 207,151,248,235
Frame: 247, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 247, ID: 21 Class: motion, Coor: 397,242,449,343
Frame: 247, ID: 25 Class: motion, Coor: 572,186,656,371
Frame: 248, ID: 4 Class: motion, Coor: 634,132,685,187
Frame: 248, ID: 9 Class: motion, Coor: 204,150,245,235
Frame: 248, ID: 16 Class: motion, Coor: 36,181,76,245
Frame: 248, ID: 21 Class: motion, Coor: 392,240,446,341
Frame: 248, ID: 25 Class: motion, Coor: 567,186,651,369
Frame: 249, ID: 4 Class: motion, Coor: 634,133,686,188
Frame: 249, ID: 9 Class: motion, Coor: 200,150,241,234
Frame: 249, ID: 16 Class: motion, Coor: 37,182,77,245
Frame: 249, ID: 21 Class: motion, Coor: 388,233,444,338
Frame: 249, ID: 25 Class: motion, Coor: 564,185,649,367
Frame: 250, ID: 4 Class: motion, Coor: 633,133,686,189
Frame: 250, ID: 9 Class: motion, Coor: 194,149,235,234
Frame: 250, ID: 16 Class: motion, Coor: 37,182,77,245
Frame: 250, ID: 21 Class: motion, Coor: 381,231,436,336
Frame: 250, ID: 22 Class: motion, Coor: 591,253,654,364
Frame: 250, ID: 25 Class: motion, Coor: 557,180,644,365
Frame: 251, ID: 4 Class: motion, Coor: 632,133,686,191
Frame: 251, ID: 9 Class: motion, Coor: 190,149,229,233
Frame: 251, ID: 16 Class: motion, Coor: 37,182,77,245
Frame: 251, ID: 21 Class: motion, Coor: 371,228,427,335
Frame: 251, ID: 22 Class: motion, Coor: 587,255,650,367
Frame: 251, ID: 25 Class: motion, Coor: 550,182,638,365
Frame: 252, ID: 4 Class: motion, Coor: 629,132,683,191
Frame: 252, ID: 9 Class: motion, Coor: 189,152,226,231
Frame: 252, ID: 16 Class: motion, Coor: 37,182,77,245
Frame: 252, ID: 21 Class: motion, Coor: 361,226,418,333
Frame: 252, ID: 25 Class: motion, Coor: 543,182,632,363
Frame: 253, ID: 4 Class: motion, Coor: 626,132,681,192
Frame: 253, ID: 9 Class: motion, Coor: 187,154,223,230
Frame: 253, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 253, ID: 21 Class: motion, Coor: 354,225,412,330
Frame: 253, ID: 25 Class: motion, Coor: 535,181,624,361
Frame: 254, ID: 4 Class: motion, Coor: 625,133,680,193
Frame: 254, ID: 9 Class: motion, Coor: 182,148,218,227
Frame: 254, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 254, ID: 21 Class: motion, Coor: 348,223,406,328
Frame: 254, ID: 25 Class: motion, Coor: 524,181,616,360
Frame: 255, ID: 4 Class: motion, Coor: 625,134,679,194
Frame: 255, ID: 9 Class: motion, Coor: 179,146,215,226
Frame: 255, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 255, ID: 21 Class: motion, Coor: 343,221,403,326
Frame: 255, ID: 25 Class: motion, Coor: 519,181,612,358
Frame: 256, ID: 4 Class: motion, Coor: 623,134,678,194
Frame: 256, ID: 9 Class: motion, Coor: 177,147,212,225
Frame: 256, ID: 16 Class: motion, Coor: 38,181,78,245
Frame: 256, ID: 21 Class: motion, Coor: 342,219,398,319
Frame: 256, ID: 25 Class: motion, Coor: 514,182,608,357
Frame: 257, ID: 4 Class: motion, Coor: 623,134,677,195
Frame: 257, ID: 9 Class: motion, Coor: 174,147,209,225
Frame: 257, ID: 16 Class: motion, Coor: 38,181,78,245
Frame: 257, ID: 21 Class: motion, Coor: 343,216,398,314
Frame: 257, ID: 25 Class: motion, Coor: 509,181,603,354
Frame: 258, ID: 4 Class: motion, Coor: 622,135,674,195
Frame: 258, ID: 9 Class: motion, Coor: 168,145,204,225
Frame: 258, ID: 16 Class: motion, Coor: 38,182,78,245
Frame: 258, ID: 21 Class: motion, Coor: 338,216,393,313
Frame: 258, ID: 25 Class: motion, Coor: 500,179,594,352
Frame: 259, ID: 4 Class: motion, Coor: 620,135,673,196
Frame: 259, ID: 9 Class: motion, Coor: 162,145,197,223
Frame: 259, ID: 16 Class: motion, Coor: 38,182,78,245
Frame: 259, ID: 21 Class: motion, Coor: 333,214,389,312
Frame: 259, ID: 25 Class: motion, Coor: 496,179,590,350
Frame: 260, ID: 4 Class: motion, Coor: 619,136,672,197
Frame: 260, ID: 9 Class: motion, Coor: 160,144,195,222
Frame: 260, ID: 16 Class: motion, Coor: 38,182,78,245
Frame: 260, ID: 21 Class: motion, Coor: 329,212,384,308
Frame: 260, ID: 25 Class: motion, Coor: 493,177,589,350
Frame: 261, ID: 4 Class: motion, Coor: 617,137,670,199
Frame: 261, ID: 9 Class: motion, Coor: 158,143,193,221
Frame: 261, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 261, ID: 21 Class: motion, Coor: 323,211,378,305
Frame: 261, ID: 25 Class: motion, Coor: 483,177,578,349
Frame: 262, ID: 4 Class: motion, Coor: 615,137,669,200
Frame: 262, ID: 9 Class: motion, Coor: 156,142,190,221
Frame: 262, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 262, ID: 21 Class: motion, Coor: 319,210,375,305
Frame: 262, ID: 25 Class: motion, Coor: 474,177,570,348
Frame: 262, ID: 26 Class: motion, Coor: 620,122,662,202
Frame: 263, ID: 9 Class: motion, Coor: 151,141,184,220
Frame: 263, ID: 16 Class: motion, Coor: 37,181,78,245
Frame: 263, ID: 21 Class: motion, Coor: 311,211,366,304
Frame: 263, ID: 25 Class: motion, Coor: 468,175,564,348
Frame: 263, ID: 26 Class: motion, Coor: 619,137,656,202
Frame: 264, ID: 9 Class: motion, Coor: 148,141,181,219
Frame: 264, ID: 16 Class: motion, Coor: 36,181,78,245
Frame: 264, ID: 21 Class: motion, Coor: 308,210,360,301
Frame: 264, ID: 25 Class: motion, Coor: 464,173,561,348
Frame: 264, ID: 26 Class: motion, Coor: 618,138,656,202
Frame: 265, ID: 9 Class: motion, Coor: 146,141,178,218
Frame: 265, ID: 16 Class: motion, Coor: 36,181,77,245
Frame: 265, ID: 21 Class: motion, Coor: 302,206,356,298
Frame: 265, ID: 25 Class: motion, Coor: 459,172,556,347
Frame: 265, ID: 26 Class: motion, Coor: 615,138,655,202
Frame: 266, ID: 9 Class: motion, Coor: 144,141,176,217
Frame: 266, ID: 16 Class: motion, Coor: 33,181,73,245
Frame: 266, ID: 21 Class: motion, Coor: 298,204,353,298
Frame: 266, ID: 25 Class: motion, Coor: 454,172,549,345
Frame: 266, ID: 26 Class: motion, Coor: 612,138,655,203
Frame: 267, ID: 9 Class: motion, Coor: 138,141,170,217
Frame: 267, ID: 16 Class: motion, Coor: 31,181,69,245
Frame: 267, ID: 21 Class: motion, Coor: 288,201,342,294
Frame: 267, ID: 25 Class: motion, Coor: 446,171,540,342
Frame: 267, ID: 26 Class: motion, Coor: 608,131,657,205
Frame: 268, ID: 9 Class: motion, Coor: 134,140,166,217
Frame: 268, ID: 16 Class: motion, Coor: 29,182,66,244
Frame: 268, ID: 21 Class: motion, Coor: 281,199,335,292
Frame: 268, ID: 25 Class: motion, Coor: 441,170,535,341
Frame: 268, ID: 26 Class: motion, Coor: 608,138,654,205
Frame: 269, ID: 9 Class: motion, Coor: 132,141,163,216
Frame: 269, ID: 16 Class: motion, Coor: 29,182,64,243
Frame: 269, ID: 21 Class: motion, Coor: 279,200,332,291
Frame: 269, ID: 25 Class: motion, Coor: 437,168,531,341
Frame: 269, ID: 26 Class: motion, Coor: 603,131,656,206
Frame: 270, ID: 9 Class: motion, Coor: 129,141,161,216
Frame: 270, ID: 16 Class: motion, Coor: 28,184,61,243
Frame: 270, ID: 21 Class: motion, Coor: 279,208,328,291
Frame: 270, ID: 25 Class: motion, Coor: 427,168,521,341
Frame: 270, ID: 26 Class: motion, Coor: 602,131,655,206
Frame: 271, ID: 4 Class: motion, Coor: 601,145,654,207
Frame: 271, ID: 9 Class: motion, Coor: 127,140,158,216
Frame: 271, ID: 16 Class: motion, Coor: 28,185,60,242
Frame: 271, ID: 21 Class: motion, Coor: 277,207,324,289
Frame: 271, ID: 22 Class: motion, Coor: 450,235,510,342
Frame: 271, ID: 25 Class: motion, Coor: 421,167,515,340
Frame: 271, ID: 26 Class: motion, Coor: 600,130,654,206
Frame: 272, ID: 4 Class: motion, Coor: 600,146,654,207
Frame: 272, ID: 9 Class: motion, Coor: 124,140,154,215
Frame: 272, ID: 16 Class: motion, Coor: 28,187,59,243
Frame: 272, ID: 21 Class: motion, Coor: 275,202,323,287
Frame: 272, ID: 22 Class: motion, Coor: 446,234,504,339
Frame: 273, ID: 4 Class: motion, Coor: 599,146,655,209
Frame: 273, ID: 9 Class: motion, Coor: 121,139,151,215
Frame: 273, ID: 16 Class: motion, Coor: 27,187,58,244
Frame: 273, ID: 21 Class: motion, Coor: 273,199,322,284
Frame: 273, ID: 22 Class: motion, Coor: 443,233,502,338
Frame: 274, ID: 4 Class: motion, Coor: 598,147,655,210
Frame: 274, ID: 9 Class: motion, Coor: 118,142,148,217
Frame: 274, ID: 16 Class: motion, Coor: 24,184,57,244
Frame: 274, ID: 21 Class: motion, Coor: 268,194,317,282
Frame: 274, ID: 22 Class: motion, Coor: 438,232,497,338
Frame: 275, ID: 4 Class: motion, Coor: 596,147,654,210
Frame: 275, ID: 9 Class: motion, Coor: 117,141,146,216
Frame: 275, ID: 16 Class: motion, Coor: 21,179,56,244
Frame: 275, ID: 21 Class: motion, Coor: 263,191,313,280
Frame: 275, ID: 22 Class: motion, Coor: 431,231,488,337
Frame: 276, ID: 4 Class: motion, Coor: 594,146,655,212
Frame: 276, ID: 9 Class: motion, Coor: 115,141,144,218
Frame: 276, ID: 16 Class: motion, Coor: 13,177,51,245
Frame: 276, ID: 21 Class: motion, Coor: 261,189,310,278
Frame: 276, ID: 22 Class: motion, Coor: 427,230,483,334
Frame: 276, ID: 29 Class: motion, Coor: 393,169,420,235
Frame: 277, ID: 4 Class: motion, Coor: 592,146,655,213
Frame: 277, ID: 9 Class: motion, Coor: 113,145,141,218
Frame: 277, ID: 16 Class: motion, Coor: 7,176,46,244
Frame: 277, ID: 21 Class: motion, Coor: 261,191,308,276
Frame: 277, ID: 22 Class: motion, Coor: 420,236,474,332
Frame: 277, ID: 29 Class: motion, Coor: 384,165,413,236
Frame: 278, ID: 4 Class: motion, Coor: 592,146,655,214
Frame: 278, ID: 9 Class: motion, Coor: 112,147,139,218
Frame: 278, ID: 16 Class: motion, Coor: 4,176,44,244
Frame: 278, ID: 21 Class: motion, Coor: 260,186,309,276
Frame: 278, ID: 22 Class: motion, Coor: 417,239,471,332
Frame: 278, ID: 29 Class: motion, Coor: 380,163,412,237
Frame: 279, ID: 4 Class: motion, Coor: 592,147,657,215
Frame: 279, ID: 9 Class: motion, Coor: 113,149,139,218
Frame: 279, ID: 16 Class: motion, Coor: 2,175,42,243
Frame: 279, ID: 21 Class: motion, Coor: 258,182,306,274
Frame: 279, ID: 22 Class: motion, Coor: 411,241,463,331
Frame: 279, ID: 29 Class: motion, Coor: 369,162,400,236
Frame: 280, ID: 4 Class: motion, Coor: 593,147,657,215
Frame: 280, ID: 9 Class: motion, Coor: 113,151,139,219
Frame: 280, ID: 16 Class: motion, Coor: 0,174,41,242
Frame: 280, ID: 21 Class: motion, Coor: 257,180,304,272
Frame: 280, ID: 22 Class: motion, Coor: 405,241,457,329
Frame: 280, ID: 29 Class: motion, Coor: 361,161,393,235
Frame: 281, ID: 4 Class: motion, Coor: 592,148,657,215
Frame: 281, ID: 9 Class: motion, Coor: 113,152,140,219
Frame: 281, ID: 16 Class: motion, Coor: 0,174,39,242
Frame: 281, ID: 21 Class: motion, Coor: 257,180,303,271
Frame: 281, ID: 22 Class: motion, Coor: 402,241,452,325
Frame: 281, ID: 29 Class: motion, Coor: 356,162,388,236
Frame: 282, ID: 4 Class: motion, Coor: 592,148,658,216
Frame: 282, ID: 9 Class: motion, Coor: 114,148,141,218
Frame: 282, ID: 16 Class: motion, Coor: -1,174,38,241
Frame: 282, ID: 21 Class: motion, Coor: 256,178,301,269
Frame: 282, ID: 22 Class: motion, Coor: 399,240,450,324
Frame: 282, ID: 29 Class: motion, Coor: 353,162,386,236
Frame: 283, ID: 4 Class: motion, Coor: 590,148,658,218
Frame: 283, ID: 9 Class: motion, Coor: 118,151,146,220
Frame: 283, ID: 16 Class: motion, Coor: -3,174,36,241
Frame: 283, ID: 21 Class: motion, Coor: 252,176,297,266
Frame: 283, ID: 22 Class: motion, Coor: 395,240,444,323
Frame: 283, ID: 25 Class: motion, Coor: 342,159,432,325
Frame: 283, ID: 29 Class: motion, Coor: 347,160,381,237
Frame: 284, ID: 4 Class: motion, Coor: 589,149,658,220
Frame: 284, ID: 9 Class: motion, Coor: 120,148,150,223
Frame: 284, ID: 16 Class: motion, Coor: -4,172,35,241
Frame: 284, ID: 21 Class: motion, Coor: 253,175,298,265
Frame: 284, ID: 25 Class: motion, Coor: 333,159,424,324
Frame: 285, ID: 4 Class: motion, Coor: 588,150,657,220
Frame: 285, ID: 9 Class: motion, Coor: 121,150,152,224
Frame: 285, ID: 16 Class: motion, Coor: -5,171,33,241
Frame: 285, ID: 21 Class: motion, Coor: 251,173,295,263
Frame: 285, ID: 25 Class: motion, Coor: 299,160,402,323
Frame: 286, ID: 4 Class: motion, Coor: 588,150,657,220
Frame: 286, ID: 9 Class: motion, Coor: 126,153,156,224
Frame: 286, ID: 16 Class: motion, Coor: -2,181,29,240
Frame: 286, ID: 25 Class: motion, Coor: 285,159,396,321
Frame: 287, ID: 4 Class: motion, Coor: 586,150,656,222
Frame: 287, ID: 9 Class: motion, Coor: 132,154,162,225
Frame: 287, ID: 16 Class: motion, Coor: 2,205,22,239
Frame: 287, ID: 25 Class: motion, Coor: 278,158,396,320
Frame: 288, ID: 4 Class: motion, Coor: 586,150,656,224
Frame: 288, ID: 9 Class: motion, Coor: 136,155,166,226
Frame: 288, ID: 16 Class: motion, Coor: 3,216,18,238
Frame: 288, ID: 25 Class: motion, Coor: 275,158,397,318
Frame: 289, ID: 4 Class: motion, Coor: 585,153,653,225
Frame: 289, ID: 9 Class: motion, Coor: 138,152,170,226
Frame: 289, ID: 16 Class: motion, Coor: 4,221,14,237
Frame: 289, ID: 25 Class: motion, Coor: 270,158,392,315
Frame: 290, ID: 4 Class: motion, Coor: 585,155,652,226
Frame: 290, ID: 9 Class: motion, Coor: 141,149,174,226
Frame: 290, ID: 25 Class: motion, Coor: 264,158,388,313
Frame: 291, ID: 4 Class: motion, Coor: 584,156,651,227
Frame: 291, ID: 9 Class: motion, Coor: 144,149,178,228
Frame: 291, ID: 25 Class: motion, Coor: 263,157,388,312
Frame: 292, ID: 4 Class: motion, Coor: 583,156,649,227
Frame: 292, ID: 9 Class: motion, Coor: 148,151,184,231
Frame: 292, ID: 25 Class: motion, Coor: 262,157,387,311
Frame: 293, ID: 4 Class: motion, Coor: 579,157,647,230
Frame: 293, ID: 9 Class: motion, Coor: 151,153,188,234
Frame: 293, ID: 25 Class: motion, Coor: 262,157,388,310
Frame: 294, ID: 4 Class: motion, Coor: 576,158,645,231
Frame: 294, ID: 9 Class: motion, Coor: 153,153,190,235
Frame: 294, ID: 25 Class: motion, Coor: 261,155,386,308
Frame: 295, ID: 4 Class: motion, Coor: 573,157,644,233
Frame: 295, ID: 9 Class: motion, Coor: 160,157,197,237
Frame: 295, ID: 25 Class: motion, Coor: 261,156,382,306
Frame: 296, ID: 4 Class: motion, Coor: 572,158,643,233
Frame: 296, ID: 9 Class: motion, Coor: 167,160,203,238
Frame: 296, ID: 25 Class: motion, Coor: 263,157,382,305
Frame: 297, ID: 4 Class: motion, Coor: 571,158,642,234
Frame: 297, ID: 9 Class: motion, Coor: 169,157,207,237
Frame: 297, ID: 25 Class: motion, Coor: 262,156,381,305
Frame: 298, ID: 4 Class: motion, Coor: 571,158,642,234
Frame: 298, ID: 9 Class: motion, Coor: 172,156,211,237
Frame: 298, ID: 25 Class: motion, Coor: 259,154,379,305
Frame: 299, ID: 4 Class: motion, Coor: 571,161,642,236
Frame: 299, ID: 9 Class: motion, Coor: 175,155,214,238
Frame: 299, ID: 25 Class: motion, Coor: 255,154,374,305
Frame: 300, ID: 4 Class: motion, Coor: 572,162,643,237
Frame: 300, ID: 9 Class: motion, Coor: 178,155,218,239
Frame: 300, ID: 25 Class: motion, Coor: 222,156,345,302
Frame: 301, ID: 4 Class: motion, Coor: 572,162,645,238
Frame: 301, ID: 21 Class: motion, Coor: 285,155,357,301
Frame: 301, ID: 25 Class: motion, Coor: 216,155,338,301
Frame: 302, ID: 4 Class: motion, Coor: 573,163,646,238
Frame: 302, ID: 21 Class: motion, Coor: 292,155,361,302
Frame: 303, ID: 4 Class: motion, Coor: 574,163,647,239
Frame: 303, ID: 21 Class: motion, Coor: 296,154,362,302
Frame: 303, ID: 22 Class: motion, Coor: 197,156,252,242
Frame: 304, ID: 4 Class: motion, Coor: 572,162,649,241
Frame: 304, ID: 21 Class: motion, Coor: 294,153,357,299
Frame: 304, ID: 22 Class: motion, Coor: 195,155,251,242
Frame: 305, ID: 4 Class: motion, Coor: 575,168,648,244
Frame: 305, ID: 21 Class: motion, Coor: 292,152,353,296
Frame: 305, ID: 22 Class: motion, Coor: 195,156,251,242
Frame: 306, ID: 4 Class: motion, Coor: 574,170,650,248
Frame: 306, ID: 21 Class: motion, Coor: 292,151,354,294
Frame: 306, ID: 22 Class: motion, Coor: 196,157,250,243
Frame: 307, ID: 4 Class: motion, Coor: 579,172,652,248
Frame: 307, ID: 21 Class: motion, Coor: 291,151,356,293
Frame: 307, ID: 22 Class: motion, Coor: 195,157,251,244
Frame: 308, ID: 4 Class: motion, Coor: 581,173,653,249
Frame: 308, ID: 21 Class: motion, Coor: 258,150,336,293
Frame: 308, ID: 22 Class: motion, Coor: 188,154,244,241
Frame: 309, ID: 4 Class: motion, Coor: 581,173,655,251
Frame: 309, ID: 21 Class: motion, Coor: 257,149,335,294
Frame: 309, ID: 25 Class: motion, Coor: 204,161,317,292
Frame: 309, ID: 29 Class: motion, Coor: 337,149,370,226
Frame: 310, ID: 4 Class: motion, Coor: 581,173,656,254
Frame: 310, ID: 25 Class: motion, Coor: 193,161,308,290
Frame: 310, ID: 29 Class: motion, Coor: 349,149,381,225
Frame: 311, ID: 4 Class: motion, Coor: 582,178,655,257
Frame: 311, ID: 25 Class: motion, Coor: 189,160,305,289
Frame: 311, ID: 29 Class: motion, Coor: 351,149,384,224
Frame: 312, ID: 4 Class: motion, Coor: 582,179,654,258
Frame: 312, ID: 25 Class: motion, Coor: 187,160,305,289
Frame: 312, ID: 29 Class: motion, Coor: 356,149,389,224
Frame: 313, ID: 4 Class: motion, Coor: 582,180,654,259
Frame: 313, ID: 21 Class: motion, Coor: 247,170,312,289
Frame: 313, ID: 22 Class: motion, Coor: 177,164,225,240
Frame: 313, ID: 25 Class: motion, Coor: 183,160,301,288
Frame: 313, ID: 26 Class: motion, Coor: 376,145,406,196
Frame: 313, ID: 29 Class: motion, Coor: 359,149,391,224
Frame: 314, ID: 4 Class: motion, Coor: 582,177,655,259
Frame: 314, ID: 21 Class: motion, Coor: 248,174,309,287
Frame: 314, ID: 22 Class: motion, Coor: 177,165,224,240
Frame: 314, ID: 26 Class: motion, Coor: 370,146,399,195
